structure_key,supercell_filename,relaxed_filename,n_atoms_supercell,n_atoms_relaxed,wasserstein_distance_A,prototype,r_first_peak_A,r_centroid_A,norm_relative_first_peak,norm_relative_centroid,norm_minmax,norm_zscore,norm_robust_zscore,norm_percentile,norm_by_prototype_minmax
row181_MAX,row181_MAX.vasp,row181_MAX_relaxed.vasp,432,432,0.0530064139111789,MAX,3.05,3.796423709106419,0.01737915210202587,0.013962196523015408,0.08966135272735165,-0.8859178907496333,-1.0781840742543791,12.946428571428573,0.2901367057442417
row182_MAX,row182_MAX.vasp,row182_MAX_relaxed.vasp,432,432,0.0488141412155095,MAX,3.05,3.792805563594205,0.016004636464101475,0.012870193422003785,0.08033195527662405,-0.9353409983499354,-1.1569953605890244,11.30952380952381,0.18215689527404935
row183_MAX,row183_MAX.vasp,row183_MAX_relaxed.vasp,432,432,0.0526774875442673,MAX,3.05,3.786840593532877,0.01727130739156305,0.013910669393961106,0.08892936675417962,-0.8897956354491233,-1.0843676200223973,12.797619047619047,0.2816645930416371
row184_MAX,row184_MAX.vasp,row184_MAX_relaxed.vasp,432,432,0.0479376279426304,MAX,3.05,3.785863045941767,0.01571725506315751,0.012662272079286347,0.07838138066300832,-0.9456742979569354,-1.173473090817869,11.160714285714286,0.15958065943474875
row185_MAX,row185_MAX.vasp,row185_MAX_relaxed.vasp,432,432,0.0497901371014066,MAX,3.05,3.7809318792932434,0.01632463511521528,0.01316874746516557,0.08250391645157694,-0.9238348886123766,-1.1386474388747883,11.607142857142858,0.2072954915508902
row186_MAX,row186_MAX.vasp,row186_MAX_relaxed.vasp,432,432,0.0619205105942831,MAX,3.05,3.801822835109194,0.02030180675222397,0.016287058413784465,0.10949860018427374,-0.7808287442388027,-0.910606371870527,17.261904761904763,0.5197359089041088
row187_MAX,row187_MAX.vasp,row187_MAX_relaxed.vasp,432,432,0.0668757300304542,MAX,3.05,3.803486269972503,0.021926468862444003,0.017582745219410948,0.12052584362274688,-0.7224111838472813,-0.8174523129185668,19.49404761904762,0.6473668371375435
row188_MAX,row188_MAX.vasp,row188_MAX_relaxed.vasp,432,432,0.0676406115496897,MAX,3.05,3.800839016116913,0.022177249688422853,0.017796231638032914,0.12222799522730153,-0.7133939217627541,-0.803073168048812,20.089285714285715,0.6670677887394082
row189_MAX,row189_MAX.vasp,row189_MAX_relaxed.vasp,432,432,0.0582892620257769,MAX,3.05,3.7930036021341893,0.019111233451074395,0.01536757360129571,0.10141769428972754,-0.8236378842334683,-0.9788708650129788,14.732142857142858,0.4262063222905052
row190_MAX,row190_MAX.vasp,row190_MAX_relaxed.vasp,432,432,0.0645943286048469,MAX,3.05,3.800498168989013,0.021178468395031774,0.016996279364615487,0.11544885980293634,-0.7493068455378357,-0.8603407875122012,18.452380952380953,0.5886050839247869
row191_MnPS3,row191_MnPS3.vasp,row191_MnPS3_relaxed.vasp,360,360,0.1946220275743009,MnPS3,2.05,3.7595801561816007,0.09493757442648824,0.051766957875415485,0.40480982731411613,0.7836022526287626,1.5840732472671866,87.79761904761905,1.0
row192_MnPS3,row192_MnPS3.vasp,row192_MnPS3_relaxed.vasp,360,360,0.1889450461583977,MnPS3,2.05,3.7657769206237393,0.09216831519921839,0.05017425358459684,0.39217638960762685,0.7166757705673901,1.4773506554025448,87.05357142857143,0.8676165109556927
row193_MnPS3,row193_MnPS3.vasp,row193_MnPS3_relaxed.vasp,360,360,0.1517391767226877,MnPS3,2.05,3.7522186317956874,0.07401911059643303,0.04043985481999229,0.3093792128342318,0.27805218332236303,0.7779108426117018,74.55357142857143,0.0
row194_MnPS3,row194_MnPS3.vasp,row194_MnPS3_relaxed.vasp,360,360,0.1924732993311859,MnPS3,2.05,3.7642932648485745,0.09388941430789557,0.05113132420593391,0.40002809166644915,0.7582706878970644,1.5436789196275733,87.35119047619048,0.9498930644664881
row195_NaCoO2,row195_NaCoO2.vasp,row195_NaCoO2_relaxed.vasp,400,400,0.105795789002715,NaCoO2,2.85,3.687939285399742,0.03712132947463684,0.02868696603047455,0.2071377425416934,-0.26357885063976516,-0.08578714357195562,44.79166666666667,0.18272735293821354
row196_NaCoO2,row196_NaCoO2.vasp,row196_NaCoO2_relaxed.vasp,400,400,0.1064924949223271,NaCoO2,1.95,3.6895542446773364,0.054611535857603644,0.028863241427052176,0.20868817756874933,-0.25536531728199335,-0.07268964402754105,45.38690476190476,0.19493407357115114
row197_NaCoO2,row197_NaCoO2.vasp,row197_NaCoO2_relaxed.vasp,400,400,0.099303478504866,NaCoO2,1.95,3.689667436519907,0.05092486077172615,0.026913937424812736,0.19268988826195335,-0.3401173259734953,-0.20783725308605072,39.732142857142854,0.06897803880341484
row199_NaCoO2,row199_NaCoO2.vasp,row199_NaCoO2_relaxed.vasp,400,400,0.0986851389282346,NaCoO2,1.95,3.6866997699879356,0.050607763552940825,0.026767880512428475,0.19131384808311003,-0.34740699094709,-0.2194615296929327,38.98809523809524,0.05814434519502599
row200_NaCoO2,row200_NaCoO2.vasp,row200_NaCoO2_relaxed.vasp,400,400,0.0985960164928745,NaCoO2,1.95,3.6886026000612087,0.05056205973993564,0.02672991026228697,0.19111551684809516,-0.3484576639428981,-0.2211369583403253,38.839285714285715,0.05658286474833544
row201_NaCoO2,row201_NaCoO2.vasp,row201_NaCoO2_relaxed.vasp,400,400,0.1024696299135214,NaCoO2,1.95,3.686821684731845,0.052548528160780206,0.027793486823047792,0.19973577650081728,-0.30279126130445105,-0.14831620487176264,41.81547619047619,0.12445097887625974
row202_NaCoO2,row202_NaCoO2.vasp,row202_NaCoO2_relaxed.vasp,400,400,0.1035891897384861,NaCoO2,1.95,3.6859283415455684,0.05312266140435185,0.028103961916701156,0.2022272219136484,-0.2895926624271968,-0.12726939891727318,43.00595238095239,0.14406636268527542
row203_NaCoO2,row203_NaCoO2.vasp,row203_NaCoO2_relaxed.vasp,400,400,0.1252347597750318,NaCoO2,1.95,3.698772812376243,0.06422295373078553,0.033858462286732297,0.2503968283724788,-0.034410947246510726,0.2796495545632634,60.863095238095234,0.5233101999185031
row204_NaCoO2,row204_NaCoO2.vasp,row204_NaCoO2_relaxed.vasp,400,400,0.1368777660284727,NaCoO2,1.95,3.706804370064956,0.07019372616844755,0.036926083052522714,0.2763069350723276,0.10284957768289639,0.49852851741887033,68.00595238095238,0.7273029042469338
row205_NaCoO2,row205_NaCoO2.vasp,row205_NaCoO2_relaxed.vasp,400,400,0.1076390980162062,NaCoO2,1.95,3.685689371828027,0.05519953744420831,0.02920460384940671,0.21123980451612853,-0.24184790269630455,-0.05113444681023132,47.172619047619044,0.21502327225577947
row206_NaCoO2,row206_NaCoO2.vasp,row206_NaCoO2_relaxed.vasp,400,400,0.1154207895655059,NaCoO2,1.95,3.6880211115579753,0.05919014849513123,0.03129613038379471,0.22855702087406704,-0.15010878964893837,0.09515496835430909,53.422619047619044,0.35136334361168076
row207_NaCoO2,row207_NaCoO2.vasp,row207_NaCoO2_relaxed.vasp,400,400,0.1222043862600165,NaCoO2,1.95,3.7035953115998534,0.06266891603077769,0.03299614995117474,0.2436530974661042,-0.0701363132171974,0.2226810193247273,58.779761904761905,0.47021617291233136
row208_NaCoO2,row208_NaCoO2.vasp,row208_NaCoO2_relaxed.vasp,400,400,0.1020582976095494,NaCoO2,1.95,3.6837845822621142,0.052337588517717644,0.027704740961502727,0.19882040604983434,-0.3076404975527725,-0.15604891463096174,41.517857142857146,0.11724418131569891
row209_NaCoO2,row209_NaCoO2.vasp,row209_NaCoO2_relaxed.vasp,400,400,0.1300132642693081,NaCoO2,1.95,3.7043542384856902,0.06667346885605543,0.035097416688328505,0.26103081401307016,0.02192330363204179,0.3694815176268364,64.13690476190477,0.6070325679404993
row211_NaCoO2,row211_NaCoO2.vasp,row211_NaCoO2_relaxed.vasp,400,400,0.113226212902157,NaCoO2,1.95,3.6902450644337215,0.05806472456520872,0.0306825728170256,0.22367325509479813,-0.17598086583373593,0.05389872803931588,51.93452380952381,0.31291299679680185
row212_NaCoO2,row212_NaCoO2.vasp,row212_NaCoO2_relaxed.vasp,400,400,0.116098115834896,NaCoO2,1.95,3.69139677729676,0.05953749529994667,0.031450998860088834,0.230064328826025,-0.1421237248588644,0.1078881463782536,54.01785714285714,0.3632305207305404
row213_NaCoO2,row213_NaCoO2.vasp,row213_NaCoO2_relaxed.vasp,400,400,0.1524421167320955,NaCoO2,1.95,3.720369410275619,0.0781754444779977,0.04097499466344715,0.3109435210765268,0.28633921096667825,0.7911255379283365,75.14880952380952,1.0
row215_NaCoO2,row215_NaCoO2.vasp,row215_NaCoO2_relaxed.vasp,400,400,0.0953665154660054,NaCoO2,1.95,3.683368616055182,0.048905905367182256,0.02589111365349611,0.18392865167152445,-0.3865305633778792,-0.2818489273898413,36.45833333333333,0.0
row216_NaCoO2,row216_NaCoO2.vasp,row216_NaCoO2_relaxed.vasp,400,400,0.1209958835675327,NaCoO2,1.95,3.696077753717006,0.06204917106027318,0.03273629280278308,0.2409637204248391,-0.0843834681476438,0.19996216045089563,58.03571428571429,0.44904245479677984
row218_NaCoO2,row218_NaCoO2.vasp,row218_NaCoO2_relaxed.vasp,400,400,0.0987510964386239,NaCoO2,1.95,3.6819316520963348,0.050641587917243026,0.026820458870386484,0.19146062857043802,-0.34662941148848625,-0.21822158262494246,39.43452380952381,0.05929996176193334
row219_NaCoO2,row219_NaCoO2.vasp,row219_NaCoO2_relaxed.vasp,400,400,0.1092957236366856,NaCoO2,1.95,3.6867723285896905,0.05604908904445416,0.029645368331842382,0.21492642510654855,-0.22231778329854973,-0.01999124463739078,49.404761904761905,0.24404838252585975
row220_NaCoO2,row220_NaCoO2.vasp,row220_NaCoO2_relaxed.vasp,400,400,0.1234075895188699,NaCoO2,1.95,3.695683492527979,0.06328594334301021,0.03339235888797791,0.2463306812567411,-0.055951633821514496,0.24530025319523108,59.82142857142857,0.4912970416576992
row221_NaCoO2,row221_NaCoO2.vasp,row221_NaCoO2_relaxed.vasp,400,400,0.1246046069010212,NaCoO2,1.95,3.6998930210491214,0.0638997984107801,0.03367789452076887,0.24899449912456606,-0.04183988032355914,0.26780319766010907,60.56547619047619,0.5122695299994465
row222_NaCoO2,row222_NaCoO2.vasp,row222_NaCoO2_relaxed.vasp,400,400,0.1055185758109807,NaCoO2,1.95,3.6866668793728596,0.05411209015947729,0.02862167352341053,0.2065208380051766,-0.26684694372384815,-0.0909985240845069,44.49404761904761,0.1778704055634166
row223_NaCoO2,row223_NaCoO2.vasp,row223_NaCoO2_relaxed.vasp,400,400,0.1174494871661475,NaCoO2,1.95,3.6934444470128733,0.060230506239050005,0.0317994459781672,0.2330716427981785,-0.1261922777510941,0.13329281841729113,55.208333333333336,0.3869073861734697
row224_NaCoO2,row224_NaCoO2.vasp,row224_NaCoO2_relaxed.vasp,400,400,0.1287424918180904,NaCoO2,1.95,3.6992616688341893,0.06602179067594378,0.03480221280444408,0.2582028631311793,0.006942044503333313,0.3455920383898217,63.24404761904761,0.5847678449585497
row225_NaCoO2,row225_NaCoO2.vasp,row225_NaCoO2_relaxed.vasp,400,400,0.108692457029485,NaCoO2,1.95,3.6865091251391093,0.055739721553582054,0.029483843207734776,0.21358392800392922,-0.22942975158013207,-0.03133216178844574,48.214285714285715,0.2334787767079879
row226_NaCoO2,row226_NaCoO2.vasp,row226_NaCoO2_relaxed.vasp,400,400,0.1289920076305258,NaCoO2,1.95,3.7000219606570908,0.06614974750283374,0.03486249784517981,0.2587581304893489,0.009883610508500505,0.3502827309011132,63.541666666666664,0.5891395170373447
row227_NaCoO2,row227_NaCoO2.vasp,row227_NaCoO2_relaxed.vasp,400,400,0.1121530747178842,NaCoO2,1.95,3.688040548483916,0.057514397291222666,0.030409935369064264,0.2212851154465889,-0.18863219550656352,0.03372461083440923,51.041666666666664,0.2941109489783347
row228_NaCoO2,row228_NaCoO2.vasp,row228_NaCoO2_relaxed.vasp,400,400,0.1152556686342386,NaCoO2,1.95,3.68887724236016,0.05910547109448133,0.0312441052010984,0.22818956414902664,-0.15205541625114297,0.09205083035121744,53.273809523809526,0.34847032229250974
row229_NaCoO2,row229_NaCoO2.vasp,row229_NaCoO2_relaxed.vasp,400,400,0.116282962898442,NaCoO2,1.95,3.6898361005285403,0.05963228866586769,0.03151439785680057,0.23047568368020757,-0.1399445449785405,0.1113631194801444,54.31547619047619,0.36646915614472086
row230_NaCoO2,row230_NaCoO2.vasp,row230_NaCoO2_relaxed.vasp,400,400,0.1176683434600197,NaCoO2,1.95,3.692541284969736,0.060342740235907535,0.031866493663586515,0.233558681094193,-0.12361215977064348,0.13740713714000166,55.80357142857143,0.39074188443572844
row231_NaCoO2,row231_NaCoO2.vasp,row231_NaCoO2_relaxed.vasp,400,400,0.1009852462541422,NaCoO2,1.95,3.683330144721012,0.05178730577135497,0.027416832672160905,0.19643245962879713,-0.32029080359171985,-0.1762213995244506,40.773809523809526,0.09844365479291074
row232_NaCoO2,row232_NaCoO2.vasp,row232_NaCoO2_relaxed.vasp,400,400,0.13185506651217,NaCoO2,2.85,3.6995466238036423,0.04626493561830526,0.035640871685137694,0.26512952285113073,0.043636488111065026,0.404105888337245,64.88095238095238,0.6393020877003578
row233_NaCoO2,row233_NaCoO2.vasp,row233_NaCoO2_relaxed.vasp,400,400,0.0989906105530577,NaCoO2,1.95,3.6829816068210186,0.05076441566823472,0.026877845485224098,0.19199363835554106,-0.3438057564667885,-0.21371891382829405,39.58333333333333,0.06349639787685354
row234_NaCoO2,row234_NaCoO2.vasp,row234_NaCoO2_relaxed.vasp,400,400,0.1090908057644818,NaCoO2,1.95,3.6895690632817497,0.05594400295614451,0.029567357025551685,0.21447040508749743,-0.22473357988010695,-0.02384353247115295,48.80952380952381,0.24045809407233182
row235_NaCoO2,row235_NaCoO2.vasp,row235_NaCoO2_relaxed.vasp,400,400,0.117269853102933,NaCoO2,1.95,3.6904394507912133,0.06013838620663231,0.031776663637657264,0.23267188884773812,-0.128310001067161,0.12991584544363938,54.91071428571429,0.3837600857643678
row236_NaCoO2,row236_NaCoO2.vasp,row236_NaCoO2_relaxed.vasp,400,400,0.1146045820904751,NaCoO2,1.95,3.6914114054736142,0.058771580559218,0.031046277291265814,0.2267406495429074,-0.1597311383821897,0.0798109376357016,52.67857142857143,0.33706288147155206
row237_NaCoO2,row237_NaCoO2.vasp,row237_NaCoO2_relaxed.vasp,400,400,0.121893285931112,NaCoO2,1.95,3.6941222668368345,0.06250937740057026,0.03299654887586748,0.24296078119135414,-0.07380390503340245,0.21683258844249417,58.333333333333336,0.4647655018374155
row238_NaCoO2,row238_NaCoO2.vasp,row238_NaCoO2_relaxed.vasp,400,400,0.0953807683614972,NaCoO2,1.95,3.6831654354651926,0.04891321454435754,0.025896411668907396,0.18396036977206787,-0.3863625346167171,-0.28158098465108233,36.607142857142854,0.00024971958552569913
row239_NaCoO2,row239_NaCoO2.vasp,row239_NaCoO2_relaxed.vasp,400,400,0.1110447720432914,NaCoO2,1.95,3.686963544031858,0.05694603694527764,0.030118218072169765,0.21881872146471326,-0.2016980827511328,0.012889430068850856,50.44642857142857,0.2746927974388384
row240_NaCoO2,row240_NaCoO2.vasp,row240_NaCoO2_relaxed.vasp,400,400,0.1088883271541062,NaCoO2,1.95,3.691653071424665,0.05584016777133651,0.029495818010895736,0.21401981335155992,-0.22712061976844494,-0.027649964184299113,48.51190476190476,0.23691054300175027
row241_NaCoO2,row241_NaCoO2.vasp,row241_NaCoO2_relaxed.vasp,400,400,0.1074289545548205,NaCoO2,1.95,3.6890604155717797,0.05509177156657462,0.029120952885823025,0.21077215557836643,-0.24432530425329155,-0.05508497143228901,46.577380952380956,0.21134142823269156
row242_NaCoO2,row242_NaCoO2.vasp,row242_NaCoO2_relaxed.vasp,400,400,0.1083098656901502,NaCoO2,2.85,3.6893804346266315,0.03800346164566674,0.02935719631231558,0.21273251710464597,-0.23394015782121946,-0.038524564998431966,47.767857142857146,0.2267755387070226
row243_NaCoO2,row243_NaCoO2.vasp,row243_NaCoO2_relaxed.vasp,400,400,0.1065340793156023,NaCoO2,1.95,3.689341421909291,0.054632861187488356,0.028876177922418814,0.208780718622439,-0.2548750748544298,-0.07190789155975673,45.535714285714285,0.19566265798117483
row244_NaCoO2,row244_NaCoO2.vasp,row244_NaCoO2_relaxed.vasp,400,400,0.1063981179209691,NaCoO2,2.85,3.6865524896700848,0.037332672954726004,0.028861142820861024,0.20847815293061303,-0.2564779368637129,-0.07446385420359021,45.23809523809524,0.19328052986307878
row245_NaCoO2,row245_NaCoO2.vasp,row245_NaCoO2_relaxed.vasp,400,400,0.0981048633850171,NaCoO2,1.95,3.6885573494945647,0.05031018635129082,0.026597082297896278,0.1900225148215106,-0.35424791535543965,-0.23037023370847726,38.54166666666667,0.04797755710439823
row246_NaCoO2,row246_NaCoO2.vasp,row246_NaCoO2_relaxed.vasp,400,400,0.0985372015348139,NaCoO2,1.95,3.6894440017778174,0.05053189822298149,0.026707872917255876,0.1909846312498463,-0.3491510391624392,-0.2222426312859955,38.69047619047619,0.0555523901364887
row247_NaCoO2,row247_NaCoO2.vasp,row247_NaCoO2_relaxed.vasp,400,400,0.1079854829443728,NaCoO2,2.85,3.6906654364933633,0.037889643138376415,0.02925908208222032,0.2120106424125149,-0.23776433733244243,-0.04462269441780167,47.470238095238095,0.2210921514350232
row248_NaCoO2,row248_NaCoO2.vasp,row248_NaCoO2_relaxed.vasp,400,400,0.1088336360574348,NaCoO2,2.85,3.689226362360998,0.03818724072190695,0.029500395304500757,0.2138981049096471,-0.22776537838788322,-0.0286781119200552,48.36309523809524,0.23595232100394045
row249_NaCoO2,row249_NaCoO2.vasp,row249_NaCoO2_relaxed.vasp,400,400,0.1074428681956043,NaCoO2,2.85,3.688733546825738,0.037699251998457646,0.029127305301859495,0.21080311870845878,-0.2441612749986394,-0.05482340640363486,46.726190476190474,0.2115852038649258
row250_NaCoO2,row250_NaCoO2.vasp,row250_NaCoO2_relaxed.vasp,400,400,0.1046797578979391,NaCoO2,2.85,3.687978269932006,0.03672973961331196,0.028384049535050283,0.20465414987020894,-0.2767358490939929,-0.10676761248270228,43.75,0.16317379449959296
row251_NaCoO2,row251_NaCoO2.vasp,row251_NaCoO2_relaxed.vasp,400,400,0.1028425774688947,NaCoO2,1.95,3.6908502250368898,0.052739783317381904,0.0278641969189814,0.20056572632157893,-0.2983945465636555,-0.14130509688618392,42.26190476190476,0.13098525178973455
row252_NASICON,row252_NASICON.vasp,row252_NASICON_relaxed.vasp,432,432,0.1039715174949039,NASICON,1.55,3.7212651758162756,0.06707839838380897,0.02793983029497415,0.20307804624092823,-0.2850853635905686,-0.12008195084982017,43.154761904761905,1.0
row253_NASICON,row253_NASICON.vasp,row253_NASICON_relaxed.vasp,432,432,0.0810760206791762,NASICON,1.55,3.6956437338955785,0.05230711011559755,0.021938267462192292,0.1521268784301031,-0.5550025862595498,-0.550498502039879,26.636904761904763,0.0
row254_Nb5Si3,row254_Nb5Si3.vasp,row254_Nb5Si3_relaxed.vasp,384,384,0.082837182900114,Nb5Si3,2.6500000000000004,3.909019695457583,0.03125931430192981,0.021191293304654798,0.15604613262158443,-0.5342400747853056,-0.5173900975652683,27.232142857142854,1.0
row255_Nb5Si3,row255_Nb5Si3.vasp,row255_Nb5Si3_relaxed.vasp,384,384,0.0407900736438498,Nb5Si3,2.6500000000000004,3.9197507044656126,0.015392480620320679,0.010406292828107495,0.062475360302533346,-1.029937505727877,-1.3078412460706315,8.18452380952381,0.0
row256_NbSi2,row256_NbSi2.vasp,row256_NbSi2_relaxed.vasp,432,432,0.0465365883644179,NbSi2,2.6500000000000004,3.9428351702830127,0.01756097674128977,0.011802823692748371,0.07526353599540206,-0.9621912888239195,-1.1998114851400554,10.863095238095239,0.24088282303618358
row257_NbSi2,row257_NbSi2.vasp,row257_NbSi2_relaxed.vasp,432,432,0.0425006396471357,NbSi2,2.6500000000000004,3.950326498873691,0.016037977225334225,0.010758766309380604,0.06628201871166829,-1.0097714779489235,-1.2756840089666295,9.375,0.14801621170624657
row258_NbSi2,row258_NbSi2.vasp,row258_NbSi2_relaxed.vasp,432,432,0.0681971182681274,NbSi2,2.6500000000000004,3.932408500728762,0.02573476161061411,0.017342328055564158,0.12346643383499721,-0.7068332103247673,-0.7926112984334949,20.386904761904763,0.7392885642079479
row259_NbSi2,row259_NbSi2.vasp,row259_NbSi2_relaxed.vasp,432,432,0.036067909614052,NbSi2,2.6500000000000004,3.9612389448986858,0.013610531929830942,0.009105209283196747,0.05196675357305657,-1.0856075534306562,-1.3966140546372108,7.142857142857142,0.0
row260_NbSi2,row260_NbSi2.vasp,row260_NbSi2_relaxed.vasp,432,432,0.0777947834097579,NbSi2,2.6500000000000004,3.92779135623624,0.029356522041418073,0.019806241308169648,0.14482488048322206,-0.5936854092534124,-0.6121830699925236,24.702380952380953,0.9601294868306925
row261_NbSi2,row261_NbSi2.vasp,row261_NbSi2_relaxed.vasp,432,432,0.047910718830458,NbSi2,2.6500000000000004,3.942229661604958,0.01807951653979547,0.012153203375511262,0.07832149767811522,-0.9459915320785848,-1.1739789600440338,11.011904761904761,0.27250137144834075
row262_NbSi2,row262_NbSi2.vasp,row262_NbSi2_relaxed.vasp,432,432,0.0795275412242037,NbSi2,2.6500000000000004,3.926540323748411,0.030010392914793845,0.020253845540107424,0.14868092409257935,-0.5732577600699317,-0.5796086450501887,26.041666666666668,1.0
row263_NbSi2,row263_NbSi2.vasp,row263_NbSi2_relaxed.vasp,432,432,0.0361334858829091,NbSi2,2.6500000000000004,3.9592651935399172,0.013635277691663809,0.009126311099813628,0.05211268565331834,-1.0848344684652866,-1.3953812745971639,7.291666666666667,0.001508900706875368
row264_pa-3,row264_pa-3.vasp,row264_pa-3_relaxed.vasp,432,432,0.0937742070889123,pa-3,2.25,3.8672492560533565,0.041677425372849915,0.02424829662637564,0.18038516135197297,-0.4053024405831068,-0.3117830181682801,34.970238095238095,0.0
row265_pa-3,row265_pa-3.vasp,row265_pa-3_relaxed.vasp,432,432,0.1050833987878536,pa-3,2.25,3.8747962429640053,0.0467037327946016,0.027119722483128713,0.20555240400650776,-0.2719772876686511,-0.09917949499590716,44.047619047619044,1.0
row266_Perovskite---Cubic,row266_Perovskite---Cubic.vasp,row266_Perovskite---Cubic_relaxed.vasp,400,400,0.1176223721485191,Perovskite---Cubic,2.75,3.792249003821835,0.04277177169037058,0.031016521338651307,0.23345637748289327,-0.12415412000075159,0.13654291420965767,55.654761904761905,0.27604425290015305
row267_Perovskite---Cubic,row267_Perovskite---Cubic.vasp,row267_Perovskite---Cubic_relaxed.vasp,400,400,0.1164052114073763,Perovskite---Cubic,2.75,3.802950020287409,0.04232916778450047,0.03060918781114534,0.2307477329981789,-0.13850334550282958,0.11366129112617214,54.46428571428571,0.26633260236073786
row268_Perovskite---Cubic,row268_Perovskite---Cubic.vasp,row268_Perovskite---Cubic_relaxed.vasp,400,400,0.1329741140126051,Perovskite---Cubic,2.75,3.8088070379990784,0.04835422327731094,0.034912273760778864,0.26761982814748864,0.056829047144971535,0.4251430630110115,65.47619047619048,0.3985348550989474
row269_Perovskite---Cubic,row269_Perovskite---Cubic.vasp,row269_Perovskite---Cubic_relaxed.vasp,400,400,0.1492612504432489,Perovskite---Cubic,2.75,3.807397761415073,0.0542768183429996,0.03920295692661589,0.30386488664586925,0.24883967115424285,0.7313278620420633,73.95833333333334,0.5284889128955192
row270_Perovskite---Cubic,row270_Perovskite---Cubic.vasp,row270_Perovskite---Cubic_relaxed.vasp,400,400,0.2007240802987631,Perovskite---Cubic,2.75,3.8092041373110073,0.07299057465409567,0.05269449288177509,0.41838920996987944,0.8555399413901227,1.6987868309024954,88.83928571428571,0.9391076606353439
row271_Perovskite---Cubic,row271_Perovskite---Cubic.vasp,row271_Perovskite---Cubic_relaxed.vasp,400,400,0.1978683201620367,Perovskite---Cubic,2.75,3.80907503817358,0.0719521164225588,0.05194655347533215,0.41203406008495275,0.8218731093961352,1.6451008838811811,88.54166666666666,0.9163217265061842
row272_Perovskite---Cubic,row272_Perovskite---Cubic.vasp,row272_Perovskite---Cubic_relaxed.vasp,400,400,0.2083557145518905,Perovskite---Cubic,2.75,3.8202778276496625,0.07576571438250564,0.05453941413472447,0.43537249190656263,0.9455100144839108,1.8422552920419188,89.88095238095238,1.0
row273_Perovskite---Cubic,row273_Perovskite---Cubic.vasp,row273_Perovskite---Cubic_relaxed.vasp,400,400,0.1675384218369202,Perovskite---Cubic,2.75,3.805657727808078,0.0609230624861528,0.04402351283792836,0.34453852802963936,0.4643110094933979,1.074923685277034,80.35714285714286,0.6743213370153387
row274_Perovskite---Cubic,row274_Perovskite---Cubic.vasp,row274_Perovskite---Cubic_relaxed.vasp,400,400,0.1329670652019812,Perovskite---Cubic,2.75,3.8076523838055025,0.04835166007344771,0.03492100953530039,0.26760414186927184,0.0567459480359183,0.4250105511558139,65.32738095238095,0.3984786130734008
row275_Perovskite---Cubic,row275_Perovskite---Cubic.vasp,row275_Perovskite---Cubic_relaxed.vasp,400,400,0.1167953468442895,Perovskite---Cubic,2.75,3.8041026110806597,0.04247103521610527,0.030702470144755262,0.23161593237708294,-0.133904001166959,0.120995517179649,54.613095238095234,0.26944546896764604
row276_Perovskite---Cubic,row276_Perovskite---Cubic.vasp,row276_Perovskite---Cubic_relaxed.vasp,400,400,0.1650506242947443,Perovskite---Cubic,2.75,3.804398416732462,0.06001840883445247,0.04338415860148099,0.33900223453616557,0.4349821240557357,1.0281551330686844,79.31547619047619,0.6544713537503973
row277_Perovskite---Cubic,row277_Perovskite---Cubic.vasp,row277_Perovskite---Cubic_relaxed.vasp,400,400,0.1590666851505735,Perovskite---Cubic,2.75,3.8017564859466426,0.057842430963844914,0.04184031400710971,0.32568569941319886,0.36443688769706173,0.9156619878142028,77.38095238095238,0.6067258721119164
row278_Perovskite---Cubic,row278_Perovskite---Cubic.vasp,row278_Perovskite---Cubic_relaxed.vasp,400,400,0.2057362573437147,Perovskite---Cubic,2.75,3.818023792604588,0.07481318448862352,0.053885535690537195,0.4295432056997065,0.9146289805311831,1.793011646157874,89.28571428571429,0.9790995123742898
row279_Perovskite---Cubic,row279_Perovskite---Cubic.vasp,row279_Perovskite---Cubic_relaxed.vasp,400,400,0.1662645015388732,Perovskite---Cubic,2.75,3.820810239835363,0.06045981874140844,0.04351550878015797,0.34170357199414414,0.449292640094474,1.0509750291028757,79.76190476190477,0.6641568054695021
row280_Perovskite---Cubic,row280_Perovskite---Cubic.vasp,row280_Perovskite---Cubic_relaxed.vasp,400,400,0.1123921507470685,Perovskite---Cubic,2.75,3.7951142634054134,0.040869872998934,0.029614958324395042,0.22181715032578608,-0.18581370511417222,0.038219043987876886,51.33928571428571,0.2343126386788733
row281_Perovskite---Cubic,row281_Perovskite---Cubic.vasp,row281_Perovskite---Cubic_relaxed.vasp,400,400,0.1133290598482763,Perovskite---Cubic,2.75,3.796105180439826,0.04121056721755502,0.029854035771249555,0.22390212857383773,-0.17476839325539723,0.05583216622610793,52.083333333333336,0.2417881786552816
row282_Perovskite---Cubic,row282_Perovskite---Cubic.vasp,row282_Perovskite---Cubic_relaxed.vasp,400,400,0.1201389495775532,Perovskite---Cubic,2.75,3.7938365809017904,0.04368689075547389,0.03166687521079158,0.23905671714477691,-0.09448594569803388,0.18385250467303332,57.44047619047619,0.2961238691086186
row283_Perovskite---Cubic,row283_Perovskite---Cubic.vasp,row283_Perovskite---Cubic_relaxed.vasp,400,400,0.0953080336950035,Perovskite---Cubic,2.75,3.8009402900798452,0.034657466798183094,0.025074856856801976,0.1837985075409046,-0.38722001062301403,-0.28294833669223446,36.30952380952381,0.09799952162225549
